geneID	rice_mock.rep1_count	rice_mock.rep2_count	rice_RSV.rep1_count	rice_RSV.rep2_count	rice_mock.rep1_cpm	rice_mock.rep2_cpm	rice_RSV.rep1_cpm	rice_RSV.rep2_cpm	LogFC	LogCPM	Pvalue	FDR		
LOC_Os12g04010	169	152	178	177	6.471719581	5.710676824	6.749550899	6.863267883	0.181763718	2.70382135	0.606667776	1		
LOC_Os08g17610	121	83	83	88	4.633598043	3.118330108	3.147262498	3.412246179	-0.220467945	1.867132806	0.606803646	1		
LOC_Os06g04560	337	374	335	287	12.90514496	14.05127061	12.70280647	11.12857561	-0.155320905	3.67054392	0.606857547	1		
LOC_Os11g34840	108	115	107	81	4.13577346	4.32057786	4.057314304	3.140817506	-0.210611569	1.991805108	0.60686471	1		
LOC_Os09g34000	502	378	380	391	19.22368775	14.20155158	14.4091536	15.16123018	-0.156300614	3.981828087	0.606879378	1		
LOC_Os08g14364	43	35	33	30	1.646650544	1.314958479	1.251321234	1.163265743	-0.272444605	0.502818686	0.606884598	1		
LOC_Os01g47690	518	567	511	446	19.83639493	21.30232736	19.37651972	17.29388405	-0.143468467	4.283123441	0.606919832	1		
LOC_Os06g44370	729	802	717	636	27.91647086	30.1313343	27.18779772	24.66123375	-0.140387894	4.779634962	0.606930737	1		
LOC_Os06g11040	841	721	660	718	32.20542111	27.08814467	25.02642468	27.84082678	-0.143688986	4.810716079	0.60693473	1		
LOC_Os03g30890	96	160	115	98	3.676243076	6.011238762	4.360664907	3.800001427	-0.221909108	2.176226435	0.60694868	1		
LOC_Os01g35580	1384	1531	1246	1333	52.99917101	57.52004091	47.24685629	51.68777451	-0.135913356	5.708799628	0.606948757	1		
LOC_Os06g10810	684	794	853	734	26.19323191	29.83077236	32.34475796	28.46123518	0.140889789	4.868380986	0.60697121	1		
LOC_Os01g08000	92	179	112	113	3.523066281	6.725073365	4.246908431	4.381634298	-0.220603396	2.255569003	0.607028354	1		
LOC_Os11g43900	35587	34109	34565	40738	1362.775649	1281.483393	1310.664196	1579.637328	0.151660464	10.43268735	0.607145626	1		
LOC_Os05g02410	491	533	465	437	18.80245156	20.02493913	17.63225375	16.94490432	-0.144443622	4.199656244	0.60724032	1		
LOC_Os03g10460	103	151	100	113	3.944302467	5.673106582	3.791882527	4.381634298	-0.208603768	2.172794249	0.60725409	1		
LOC_Os10g41510	1006	1129	1281	1009	38.5239639	42.41680352	48.57401518	39.12450449	0.137539211	5.396561788	0.607326386	1		
LOC_Os02g33610	2345	2251	2486	2459	89.79989596	84.57061534	94.26619963	95.3490154	0.142990701	6.50659572	0.607374238	1		
LOC_Os01g73040	167	245	241	212	6.395131184	9.204709355	9.138436891	8.22041125	0.178629796	3.051647006	0.607379677	1		
LOC_Os03g27780	158	136	124	127	6.050483395	5.109552948	4.701934334	4.924491645	-0.19153863	2.395503006	0.607413056	1		
LOC_Os06g06120	915	1246	1235	1080	35.03919181	46.81252186	46.82974921	41.87756675	0.140209537	5.412458473	0.607459032	1		
LOC_Os02g52160	640	765	835	676	24.50828717	28.74123533	31.6622191	26.21225474	0.142717318	4.796010645	0.607468774	1		
LOC_Os11g07000	9	40	29	31	0.344647788	1.502809691	1.099645933	1.202041268	0.345207152	0.150897932	0.607519483	1		
LOC_Os04g06734	384	351	443	355	14.7049723	13.18715503	16.7980396	13.76531129	0.152334393	3.873866627	0.60757458	1		
LOC_Os03g50885	1802	1949	1604	1700	69.00614607	73.22440217	60.82179574	65.9183921	-0.142764172	6.069194815	0.607687868	1		
LOC_Os10g18220	475	422	381	408	18.18974438	15.85464224	14.44707243	15.8204141	-0.147612287	4.010969395	0.607707604	1		
LOC_Os01g36610	46	64	43	47	1.76153314	2.404495505	1.630509487	1.822449664	-0.245477244	0.981834604	0.607716876	1		
LOC_Os03g20520	1324	1560	1343	1211	50.70151908	58.60957793	50.92498234	46.95716049	-0.13611297	5.692321148	0.607724831	1		
LOC_Os01g71990	176	220	181	159	6.739778972	8.265453298	6.863307375	6.165308438	-0.180228413	2.819824251	0.60781899	1		
LOC_Os03g18690	2582	2769	2449	2275	98.87562106	104.0320008	92.8632031	88.21431884	-0.141609231	6.58191137	0.607837788	1		
LOC_Os01g48720	373	523	486	479	14.28373612	19.6492367	18.42854908	18.57347636	0.149967763	4.150744487	0.60800811	1		
LOC_Os11g35360	398	537	411	407	15.24109108	20.1752201	15.58463719	15.78163858	-0.150332379	4.063061812	0.608171364	1		
LOC_Os02g38440	809	1021	1045	915	30.98000675	38.35921735	39.62517241	35.47960516	0.138768472	5.17347334	0.608205353	1		
LOC_Os01g35830	401	405	389	320	15.35597368	15.21594812	14.75042303	12.40816792	-0.149353509	3.854645889	0.608215578	1		
LOC_Os09g36830	345	342	323	278	13.21149855	12.84902285	12.24778056	10.77959588	-0.156917084	3.622214326	0.60821934	1		
LOC_Os08g02040	98	116	123	117	3.752831473	4.358148103	4.664015509	4.536736397	0.205042296	2.135706426	0.608233025	1		
LOC_Os08g32630	1932	1540	1569	1502	73.9843919	57.85817309	59.49463686	58.2408382	-0.142983812	5.962415907	0.608292098	1		
LOC_Os01g68790	1072	1560	1420	1400	41.05138101	58.60957793	53.84473189	54.28573467	0.143234521	5.697034077	0.608356105	1		
LOC_Os11g06810	453	453	451	346	17.34727201	17.01931975	17.1013902	13.41633157	-0.150445626	4.022164567	0.608385284	1		
LOC_Os12g42250	46	56	65	52	1.76153314	2.103933567	2.464723643	2.016327288	0.235315722	1.109456695	0.608400057	1		
LOC_Os06g37150	2422	1750	1543	2095	92.74854926	65.74792396	58.5087474	81.23472438	-0.159824385	6.220634094	0.608430206	1		
LOC_Os11g29340	732	807	722	639	28.03135345	30.31918551	27.37739185	24.77756032	-0.139402718	4.787568067	0.608450081	1		
LOC_Os12g07780	1418	1266	1097	1276	54.30117376	47.56392671	41.59695133	49.4775696	-0.138957173	5.591726919	0.608650164	1		
LOC_Os10g13694	1034	746	878	693	39.59620146	28.02740073	33.29272859	26.87143866	-0.150379154	4.998134067	0.608654292	1		
LOC_Os05g32810	208	227	258	218	7.965193331	8.528444994	9.783056921	8.453064399	0.166972727	3.127361401	0.608759395	1		
LOC_Os02g03470	1594	1951	1684	1444	61.04095274	73.29954266	63.85530176	55.99185776	-0.141507457	5.986480721	0.608779355	1		
LOC_Os09g36770	1937	1141	1684	1686	74.17586289	42.86764642	63.85530176	65.37553475	0.160975163	5.945609562	0.608810417	1		
LOC_Os05g43480	1879	1817	1576	1685	71.95479937	68.26513019	59.76006863	65.33675923	-0.141955576	6.0500278	0.608814241	1		
LOC_Os05g05490	20	35	28	37	0.765883974	1.314958479	1.061727108	1.434694416	0.287407358	0.284164904	0.608862712	1		
LOC_Os01g22490	4134	5093	4156	3956	158.3082174	191.3452439	157.5906378	153.395976	-0.145090183	7.363668511	0.608887277	1		
LOC_Os01g02200	1884	2249	1805	1834	72.14627036	84.49547485	68.44347962	71.11431242	-0.142454283	6.207575299	0.608939904	1		
LOC_Os07g38790	44	34	31	32	1.684944743	1.277388237	1.175483584	1.240816792	-0.271682108	0.503640212	0.608954057	1		
LOC_Os06g33710	8475	8236	6772	7893	324.543334	309.4285153	256.7862848	306.055217	-0.148346007	8.222391966	0.608974776	1		
LOC_Os11g47030	82	82	71	66	3.140124294	3.080759866	2.692236595	2.559184634	-0.22186877	1.554085328	0.609053039	1		
LOC_Os03g47754	729	643	642	571	27.91647086	24.15766578	24.34388583	22.14082464	-0.14306292	4.623980724	0.609074622	1		
LOC_Os12g38040	133	99	115	147	5.093128428	3.719453984	4.360664907	5.70000214	0.212700055	2.260489434	0.609095783	1		
LOC_Os07g47530	2891	3103	2932	2359	110.7085285	116.5804617	111.1779957	91.47146292	-0.143931852	6.74437879	0.609100417	1		
LOC_Os07g22390	1017	1021	1131	1047	38.94520008	38.35921735	42.88619139	40.59797443	0.132960865	5.328928367	0.609138509	1		
LOC_Os07g42760	393	382	377	303	15.04962009	14.35183254	14.29539713	11.748984	-0.153906467	3.796785483	0.609217873	1		
LOC_Os02g57420	755	813	801	584	28.91212002	30.54460696	30.37297905	22.64490646	-0.144280028	4.812454416	0.609223844	1		
LOC_Os11g36719	38	32	25	31	1.455179551	1.202247752	0.947970632	1.202041268	-0.28233499	0.350777143	0.609298782	1		
LOC_Os09g26650	137	158	170	157	5.246305223	5.936098278	6.446200297	6.087757388	0.187540807	2.583034846	0.609312614	1		
LOC_Os06g13860	715	804	684	658	27.38035207	30.20647478	25.93647649	25.5142953	-0.13930152	4.768507666	0.609463923	1		
LOC_Os06g51240	1417	1309	1146	1269	54.26287956	49.17944712	43.45497376	49.20614093	-0.136251537	5.614852476	0.609600692	1		
LOC_Os07g30170	460	570	622	489	17.6153314	21.41503809	23.58550932	18.96123161	0.147103194	4.35129388	0.609680818	1		
LOC_Os06g40080	8359	7826	7266	6995	320.101207	294.024716	275.5181844	271.2347957	-0.14598258	8.177966241	0.609691567	1		
LOC_Os10g22484	774	799	742	651	29.6397098	30.01862357	28.13576835	25.24286662	-0.138522492	4.820422143	0.609700795	1		
LOC_Os02g37290	183	217	192	247	7.007838363	8.152742571	7.280414453	9.577554617	0.178263509	3.012190998	0.609724693	1		
LOC_Os03g10450	581	686	618	499	22.24892945	25.77318619	23.43383402	19.34898686	-0.144148303	4.504559939	0.609857254	1		
LOC_Os03g62600	1617	1897	1639	1469	61.92171931	71.27074958	62.14895463	56.96124588	-0.13808298	5.976106493	0.61003509	1		
LOC_Os09g06560	60	96	70	58	2.297651922	3.606743257	2.654317769	2.248980436	-0.242915564	1.468666291	0.610077934	1		
LOC_Os01g12870	1025	1069	839	1010	39.25155367	40.16258898	31.81389441	39.16328001	-0.137929301	5.23235148	0.610096327	1		
LOC_Os10g32680	2173	3008	2647	1890	83.21329379	113.0112887	100.3711305	73.28574181	-0.153286094	6.525893503	0.610195208	1		
LOC_Os01g53900	87	86	70	75	3.331595287	3.231040835	2.654317769	2.908164357	-0.215466984	1.632226034	0.610230932	1		
LOC_Os01g42480	599	770	592	611	22.93822502	28.92908654	22.44794456	23.69184563	-0.144019268	4.614713368	0.610260125	1		
LOC_Os05g28040	29	47	43	46	1.110531762	1.765801386	1.630509487	1.783674139	0.271728966	0.71798638	0.610395693	1		
LOC_Os07g01760	34001	21181	23482	24641	1302.04105	795.7753014	890.4098551	955.4677057	-0.165809633	9.944105592	0.610410119	1		
LOC_Os03g45220	915	828	738	804	35.03919181	31.10816059	27.98409305	31.17552191	-0.138807636	4.969990084	0.610449668	1		
LOC_Os03g53510	252	279	240	222	9.650138074	10.48209759	9.100518066	8.608166498	-0.162143666	3.249197015	0.610479871	1		
LOC_Os11g43890	432	546	449	410	16.54309384	20.51335228	17.02555255	15.89796515	-0.146760797	4.130271343	0.610497512	1		
LOC_Os03g53500	167	169	168	120	6.395131184	6.349370943	6.370362646	4.653062972	-0.188396897	2.584762408	0.610564738	1		
LOC_Os01g33770	96	92	89	123	3.676243076	3.456462288	3.374775449	4.769389546	0.21499623	1.960186608	0.610639833	1		
LOC_Os01g18050	1132	744	870	1172	43.34903293	27.95226024	32.98937799	45.44491502	0.158572725	5.229498897	0.610718892	1		
LOC_Os01g11054	4156	2278	3260	3837	159.1506898	85.58501188	123.6153704	148.7816885	0.173060371	7.015888159	0.61077653	1		
LOC_Os11g09170	586	721	763	641	22.44040044	27.08814467	28.93206368	24.85511137	0.142035905	4.691211963	0.610783325	1		
LOC_Os06g51250	2450	2527	2268	2130	93.82078683	94.9400022	85.99989572	82.59186775	-0.140679347	6.478513918	0.611008863	1		
LOC_Os11g07280	2583	3437	2552	2726	98.91391525	129.1289227	96.7688421	105.7020805	-0.146142085	6.746251296	0.611042195	1		
LOC_Os02g22060	807	559	597	604	30.90341835	21.00176543	22.63753869	23.42041696	-0.152816071	4.616682811	0.611106305	1		
LOC_Os07g06410	75	59	52	59	2.872064903	2.216644294	1.971778914	2.287755961	-0.234580616	1.268154382	0.611119415	1		
LOC_Os05g39560	96	70	99	90	3.676243076	2.629916958	3.753963702	3.489797229	0.219645532	1.79042719	0.611206353	1		
LOC_Os03g43390	958	944	992	1040	36.68584236	35.4663087	37.61547467	40.32654576	0.134046608	5.230347793	0.611251808	1		
LOC_Os12g30030	648	744	628	601	24.81464076	27.95226024	23.81302227	23.30409038	-0.140001705	4.642269151	0.611266867	1		
LOC_Os03g11890	2447	2364	2330	1925	93.70590423	88.81605271	88.35086289	74.64288517	-0.142363934	6.429830186	0.611309578	1		
LOC_Os06g05530	104	96	88	81	3.982596665	3.606743257	3.336856624	3.140817506	-0.206657258	1.841579854	0.611309757	1		
LOC_Os11g25090	69	37	28	56	2.642299711	1.390098964	1.061727108	2.171429387	-0.296373523	0.918875124	0.611381932	1		
LOC_Os02g47850	2464	2342	2079	2165	94.35690561	87.98950738	78.83323775	83.94901112	-0.141379788	6.4290585	0.611404842	1		
LOC_Os01g04430	60	45	54	67	2.297651922	1.690660902	2.047616565	2.597960159	0.241396236	1.158456423	0.611439431	1		
LOC_Os04g36890	457	648	663	530	17.50044881	24.34551699	25.14018116	20.55102813	0.150667932	4.452199076	0.611466275	1		
LOC_Os06g10690	2595	2509	2484	2028	99.37344564	94.26373784	94.19036198	78.63676422	-0.143215558	6.514632334	0.611484383	1		
LOC_Os01g49910	30	24	27	16	1.148825961	0.901685814	1.023808282	0.620408396	-0.296608839	-0.003594087	0.611620807	1		
LOC_Os06g05400	2061	2546	2280	1779	78.92434353	95.6538368	86.45492163	68.98165856	-0.144928886	6.362346507	0.611729299	1		
LOC_Os02g22650	222	200	245	218	8.501312112	7.514048453	9.290112192	8.453064399	0.168775344	3.087654333	0.611768891	1		
LOC_Os07g44650	870	1062	1097	967	33.31595287	39.89959728	41.59695133	37.49593245	0.134705101	5.249943751	0.611873965	1		
LOC_Os11g03300	592	2272	2479	881	22.67016563	85.35959042	94.00076786	34.16123732	0.272586063	5.875390651	0.611894796	1		
LOC_Os07g44070	207	212	178	183	7.926899132	7.96489136	6.749550899	7.095921032	-0.175918011	2.905239106	0.611918293	1		
LOC_Os06g48640	2469	2357	2193	2075	94.5483766	88.55306102	83.15598383	80.45921389	-0.140607215	6.435340886	0.611982927	1		
LOC_Os01g37280	866	665	661	690	33.16277608	24.98421111	25.06434351	26.75511209	-0.145570876	4.782632918	0.611992312	1		
LOC_Os12g17310	511	540	486	442	19.56833554	20.28793082	18.42854908	17.13878195	-0.141864021	4.238666219	0.612037328	1		
LOC_Os08g41780	195	213	184	168	7.467368747	8.002461602	6.977063851	6.51428816	-0.174657437	2.866917095	0.612111428	1		
LOC_Os08g29500	996	1022	898	893	38.14102191	38.39678759	34.0511051	34.62654361	-0.133629115	5.181403572	0.612137529	1		
LOC_Os03g25140	1328	1245	1263	1025	50.85469588	46.77495162	47.89147632	39.74491288	-0.135222827	5.531890338	0.612183723	1		
LOC_Os02g53580	63	42	37	49	2.412534518	1.577950175	1.402996535	1.900000713	-0.250932653	0.923306198	0.61219295	1		
LOC_Os02g12840	179	168	160	138	6.854661568	6.3118007	6.067012044	5.351022418	-0.184175956	2.63365105	0.61220651	1		
LOC_Os09g37344	209	212	213	247	8.003487529	7.96489136	8.076709784	9.577554617	0.168193243	3.082279568	0.612211706	1		
LOC_Os06g16410	999	1016	1081	1069	38.25590451	38.17136614	40.99025012	41.45103597	0.131840182	5.311807868	0.612225662	1		
LOC_Os04g35170	1295	1562	1650	1407	49.59098732	58.68471842	62.5660617	54.55716334	0.136315269	5.814423382	0.612335563	1		
LOC_Os02g18784	97	127	109	141	3.714537274	4.771420768	4.133151955	5.467348992	0.203620212	2.198291249	0.612342596	1		
LOC_Os07g43420	743	760	682	649	28.45258964	28.55338412	25.86063884	25.16531557	-0.137487096	4.755569495	0.612370208	1		
LOC_Os04g41238	74	63	61	95	2.833770704	2.366925263	2.313048342	3.683674853	0.228782921	1.522611002	0.612407646	1		
LOC_Os06g30400	72	72	98	66	2.757182307	2.705057443	3.716044877	2.559184634	0.220391421	1.58661562	0.612422581	1		
LOC_Os06g02540	3029	7114	5162	3436	115.9931279	267.2747035	195.7369761	133.2327031	-0.193628731	7.467917725	0.612425435	1		
LOC_Os01g67320	1638	1566	1396	1444	62.72589748	58.83499939	52.93468008	55.99185776	-0.135957404	5.847215853	0.612473926	1		
LOC_Os11g09864	457	339	499	371	17.50044881	12.73631213	18.92149381	14.38571969	0.157760715	3.994249133	0.612531212	1		
LOC_Os04g46050	392	333	328	308	15.01132589	12.51089067	12.43737469	11.94286163	-0.153976323	3.703079558	0.612627044	1		
LOC_Os01g06490	776	789	730	657	29.71629819	29.64292115	27.68074245	25.47551977	-0.137252619	4.813922262	0.612659058	1		
LOC_Os06g12080	146	147	135	115	5.590953011	5.522825613	5.119041412	4.459185348	-0.192637543	2.388005258	0.61270723	1		
LOC_Os08g43400	1106	767	754	892	42.35338377	28.81637582	28.59079426	34.58776809	-0.151218536	5.071658268	0.612752882	1		
LOC_Os04g30200	233	271	206	231	8.922548298	10.18153565	7.811278007	8.957146221	-0.163743013	3.173099528	0.612772506	1		
LOC_Os07g08030	6068	3429	5378	5089	232.3691977	128.8283607	203.9274423	197.3286455	0.16899745	7.574802651	0.612855519	1		
LOC_Os12g33080	2681	1962	1712	2342	102.6667467	73.71281532	64.91702887	90.812279	-0.157639773	6.375646122	0.61286302	1		
LOC_Os01g12670	335	375	296	324	12.82855657	14.08884085	11.22397228	12.56327002	-0.154364121	3.668883787	0.61289013	1		
LOC_Os03g56810	1965	2305	1796	1964	75.24810045	86.59940842	68.10221019	76.15513064	-0.141478656	6.255309319	0.612905232	1		
LOC_Os05g45875	30	41	48	35	1.148825961	1.540379933	1.820103613	1.357143367	0.262610538	0.621934983	0.612907789	1		
LOC_Os04g14140	97	68	114	75	3.714537274	2.554776474	4.322746081	2.908164357	0.223493885	1.784607807	0.613014562	1		
LOC_Os11g28980	608	685	551	589	23.28287281	25.73561595	20.89327273	22.83878409	-0.140698931	4.536140858	0.613073147	1		
LOC_Os10g28510	82	60	63	56	3.140124294	2.254214536	2.388885992	2.171429387	-0.221877565	1.355893679	0.613155146	1		
LOC_Os02g58070	528	460	413	457	20.21933692	17.28231144	15.66047484	17.72041482	-0.145854552	4.150878487	0.613187016	1		
LOC_Os02g12400	181	146	165	114	6.931249966	5.485255371	6.25660617	4.420409823	-0.198705713	2.54451945	0.613195748	1		
LOC_Os11g20554	320	316	262	293	12.25414359	11.87219656	9.934732222	11.36122876	-0.156891515	3.5117489	0.613200744	1		
LOC_Os06g04660	957	896	853	792	36.64754816	33.66293707	32.34475796	30.71021561	-0.135642009	5.059043807	0.61324364	1		
LOC_Os10g38276	101	85	60	94	3.867714069	3.193470592	2.275129516	3.644899328	-0.230454436	1.729516763	0.613246466	1		
LOC_Os03g58650	45	61	51	70	1.723238942	2.291784778	1.933860089	2.714286734	0.236449208	1.162017985	0.613351924	1		
LOC_Os03g08810	515	768	565	557	19.72151233	28.85394606	21.42413628	21.59796729	-0.149450219	4.516647033	0.613384576	1		
LOC_Os07g37250	6978	7465	6312	6414	267.2169186	280.4618585	239.3436251	248.7062158	-0.143085436	8.013013767	0.613396045	1		
LOC_Os01g28150	206	170	175	149	7.888604933	6.386941185	6.635794423	5.77755319	-0.181330684	2.751208765	0.613398782	1		
LOC_Os01g65410	1860	1819	2021	1928	71.22720959	68.34027068	76.63394588	74.75921175	0.139318964	6.183614331	0.613450281	1		
LOC_Os04g26350	39	19	50	22	1.493473749	0.713834603	1.895941264	0.853061545	0.330725984	0.392904877	0.613451255	1		
LOC_Os02g42300	52	65	60	73	1.991298333	2.442065747	2.275129516	2.830613308	0.227994857	1.29645188	0.613481575	1		
LOC_Os09g18020	85	62	53	69	3.25500689	2.32935502	2.00969774	2.675511209	-0.231196831	1.400153065	0.613506818	1		
LOC_Os01g01030	99	94	94	123	3.791125672	3.531602773	3.564369576	4.769389546	0.209926037	1.994808371	0.613522608	1		
LOC_Os02g19650	46	29	40	48	1.76153314	1.089537026	1.516753011	1.861225189	0.264744369	0.706248177	0.613681284	1		
LOC_Os12g06870	35	45	45	48	1.340296955	1.690660902	1.706347137	1.861225189	0.258470624	0.784215191	0.613682013	1		
LOC_Os06g09990	59	98	68	61	2.259357724	3.681883742	2.578480119	2.365307011	-0.239425276	1.478707048	0.613686015	1		
LOC_Os01g48930	12377	15195	11540	12633	473.9672974	570.8798312	437.5832437	489.8512044	-0.147020042	8.941624287	0.613760112	1		
LOC_Os05g33820	1434	1953	1758	1875	54.91388094	73.37468314	66.66129483	72.70410893	0.145064663	6.062351625	0.613785791	1		
LOC_Os02g21510	200	192	188	150	7.658839741	7.213486515	7.128739152	5.816328715	-0.179161478	2.809544306	0.613855237	1		
LOC_Os04g40180	321	368	296	306	12.29243778	13.82584915	11.22397228	11.86531058	-0.154010678	3.625643357	0.613870944	1		
LOC_Os05g08980	2642	3116	2660	2423	101.173273	117.0688749	100.8640752	93.9530965	-0.140516621	6.686630705	0.613937734	1		
LOC_Os10g25000	105	117	160	92	4.020890864	4.395718345	6.067012044	3.567348278	0.214950141	2.193923552	0.613943893	1		
LOC_Os07g13280	391	386	357	326	14.97303169	14.50211351	13.53702062	12.64082107	-0.149246628	3.802465948	0.61406281	1		
LOC_Os08g18079	159	151	173	169	6.088777594	5.673106582	6.559956773	6.553063685	0.178763466	2.651779951	0.614082828	1		
LOC_Os05g23700	379	314	357	394	14.51350131	11.79705607	13.53702062	15.27755676	0.152772454	3.791125399	0.614098321	1		
LOC_Os02g58250	234	244	181	231	8.960842497	9.167139112	6.863307375	8.957146221	-0.172107118	3.095019719	0.614110999	1		
LOC_Os01g37790	994	930	861	848	38.06443351	34.94032531	32.64810856	32.881645	-0.133970001	5.113980696	0.614163185	1		
